0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-462.9283,68.06124,-40.66108,12.896447,-18.513319,1.0642046,-30.324484,-7.265055,-22.357836,-2.1415267,-6.764962,-18.067339,-2.4645085,-12.607345,-2.1633618,-17.832932,-6.4114046,-6.1558695,-2.25316,-0.5247014,1.7033627,3.7650604,-2.183781,5.413194,0.14616264,7.372075,3.8196993,1.6146475,-1.785878,0.5478742,1.5648026,-1.3093373,1.6932911,-3.4629295,-0.51841056,0.48795077,5.6479917,1.4102701,0.041591704,1.6733675,3
-542.099,72.40547,-30.26362,15.596511,-19.942623,4.065746,-21.973541,-4.4362583,-20.709213,-0.03154938,-3.6214793,-13.993231,2.1473486,-12.014361,0.27261177,-11.098826,-3.575298,-4.147923,-5.354244,-5.3253994,-4.20448,-1.6339186,-3.7423458,3.7581685,-1.4028513,2.104297,-0.74589866,2.1967974,1.9978393,4.098753,4.3736773,0.07943561,1.7102759,-2.3258893,0.94631195,1.5789071,5.1008716,3.302675,3.7012763,1.9223739,5
-610.11035,70.8218,-25.645563,17.654976,-17.05713,10.425515,-24.953094,-7.614908,-23.14094,-0.50244725,-5.8344398,-15.221908,1.2121403,-10.792959,3.5667922,-11.760595,-3.3313856,-4.703349,-4.107516,-6.7343216,-7.340472,-3.4333758,-7.607831,-2.6824107,-8.0866375,-3.2758615,-6.8346906,0.29043555,1.135252,6.5239544,11.80878,8.691784,12.781066,10.178346,12.618721,7.240151,7.3793344,2.7448497,-0.6205883,-0.442964,4
-614.1326,75.712166,-28.322968,15.214329,-10.461821,2.4632814,-21.399027,-7.5162444,-18.52758,0.9701658,-3.645675,-10.424235,1.165475,-7.1428986,1.0996617,-10.713036,-2.5876591,-6.485258,-4.1967998,-7.167759,-6.049614,-3.1204062,-6.9262543,-0.061225537,-5.505002,1.1447847,-1.7180114,1.8484383,1.69713,2.1084056,2.958151,0.23150212,2.8855894,0.24687007,6.3498197,5.743262,11.309544,11.130114,8.233906,4.6692414,4
-576.75104,81.20264,-31.695929,17.735304,-16.05898,5.5149593,-28.631008,-3.6867247,-18.838596,0.2763437,-6.175579,-14.020367,4.7996883,-14.557358,3.03623,-11.412445,-5.8537154,-2.6694722,-6.6121073,-5.895044,-6.2791424,-4.689009,-5.6036987,-2.2977488,-7.160509,-1.0548786,-5.873229,-0.8487728,-0.5748692,-0.4519964,-0.08549852,-5.3446336,-3.4858646,-4.342032,2.5277326,3.124602,7.9150844,7.506617,6.751285,7.106494,7
-681.81335,84.76669,-21.779905,23.782166,-12.846958,9.572049,-16.871737,-0.51634693,-19.20845,-1.6506344,-3.6543655,-8.857739,2.1309004,-6.3301787,3.756045,-12.993645,-0.1910822,-5.729941,-4.4452806,-5.546027,-7.6778345,-3.5528696,-6.637391,-1.146535,-7.3296304,-2.4224765,-6.5946383,-1.9675194,-0.07139998,2.579823,3.1661057,0.22600086,1.4346457,-1.3294324,4.162991,2.711807,8.638969,6.3895016,3.674687,4.6590443,1
-655.96515,77.34528,-24.128948,26.654236,-13.406407,11.384039,-18.192984,1.7474705,-13.1204605,1.1369436,-3.1145875,-11.756381,0.005570632,-5.658101,5.377734,-13.679251,-0.51056916,-5.4925494,-4.3393936,-5.598072,-6.801718,-1.0888157,-7.718894,-0.36459067,-7.117952,-2.4641507,-4.043249,-1.049939,1.600831,3.5768673,3.627184,-0.9199666,-0.7668683,-2.0824542,3.4830704,1.1357657,5.4274435,2.8722196,1.7051183,2.3200464,2
-668.96387,76.04996,-18.942068,21.80945,-11.281043,12.700563,-17.010109,-4.6860037,-16.799072,2.1095521,-2.7342196,-10.855043,1.0376048,-6.8101053,2.6730459,-10.536183,1.591941,-4.7424083,-4.7935987,-3.945058,-5.804736,-3.7963872,-6.8789907,-1.2773552,-6.451032,-1.3511972,-4.42902,0.50441957,1.4693087,2.5727906,3.4910066,0.022970581,3.455743,3.4691157,6.7343802,3.8377144,5.5459003,0.9546139,0.08111678,1.998542,1
-624.86914,73.216705,-25.467365,17.743471,-15.628261,5.949737,-23.308064,-6.331192,-18.116335,0.9982599,-6.2636905,-11.78995,0.47579536,-9.9784565,3.3141978,-13.457505,-2.518566,-5.167341,-5.512826,-5.085551,-5.600589,-2.8869605,-7.3747287,-0.85276264,-5.2719727,-1.4284145,-1.8249974,5.198198,5.0660105,8.546489,9.669231,2.2413552,2.9881296,0.66580397,3.2274094,2.3233187,5.201814,2.4260082,2.8440557,3.256206,3
-480.89352,73.05174,-47.334553,12.377479,-21.643108,2.5920463,-32.323013,-8.175235,-24.8985,1.1695349,-9.732087,-19.275225,-1.6394435,-14.085957,-2.3655934,-18.432554,-2.6954107,-8.8649645,-0.4926564,1.7665483,1.7230443,2.8991537,-4.336432,7.289418,-0.741251,7.966354,4.5303783,2.6173098,0.34566286,2.5777714,3.0882628,-1.7113172,0.42853552,-3.0002756,0.70595706,1.2110451,6.000589,0.13592541,1.9158627,2.6763234,3
-489.76382,74.132286,-43.165302,17.23546,-18.864605,-1.6747625,-29.750923,-7.4879704,-17.916735,-0.15532908,-4.506339,-16.239618,0.56129336,-15.10623,0.94111043,-13.051701,-8.425258,-4.0168962,-8.938217,-6.488794,-7.689064,-4.922146,-7.28411,-5.207572,-7.299492,-3.6645398,-5.8090377,-2.0296564,-2.4940088,0.23474555,3.2707691,2.5469995,7.198762,4.440497,5.632728,2.4055607,4.1813293,4.680668,5.2594004,5.9164677,7
-665.624,82.77863,-21.269262,19.308252,-13.383103,11.193504,-22.110514,-5.1069374,-17.320034,1.6182092,-3.3652422,-12.026985,-0.17324887,-5.372013,3.313542,-12.373065,1.4341106,-6.3524323,-4.941269,-5.5834155,-5.9811687,-3.01886,-7.8515263,-0.3507326,-5.6261616,-0.6950279,-2.7351763,2.7018392,1.5368606,3.3827252,4.5209475,0.9084928,3.85989,2.952652,6.353813,1.5446279,3.9954567,0.6737619,1.2963222,3.852165,1
-381.18515,57.349667,-44.460365,18.10753,-27.119246,-2.474318,-24.057583,-9.873751,-28.345215,-2.7666838,-8.560611,-16.766354,-0.09031586,-17.07587,2.1437953,-17.104097,-8.314197,-7.490772,-13.316639,-6.065471,-5.017575,-2.6747148,-5.802302,4.26299,2.5067282,7.8439875,5.972001,5.945055,5.5900416,4.179581,5.583657,0.16317174,-1.3024193,-1.9016258,0.023747899,-0.64624727,3.4794223,-1.4852941,-2.8121712,-0.14589052,5
-465.01346,41.636105,-38.644306,11.943149,-20.089363,-3.819089,-25.787846,-10.847933,-18.228283,-3.2420337,-12.406105,-11.628125,0.055228308,-13.295784,4.07311,-12.576578,-5.9918957,-0.9686393,-2.2008305,-0.3587217,4.2644067,8.586114,7.8590827,10.899236,2.4433885,6.0988846,0.47959208,2.9313235,1.8514446,1.036455,2.1847806,-3.629058,-1.8956732,-2.451088,0.9110175,-0.9835697,1.0022255,-2.7257636,-2.708961,-0.6321964,6
-451.4968,64.6015,-36.86247,13.198863,-19.57607,-3.8051767,-21.209799,-5.5900345,-22.693192,-2.280168,-5.9130735,-15.497202,-1.3353063,-13.421656,1.5942723,-13.715892,-7.615501,-5.1659875,-8.973804,-7.2613883,-5.2675886,0.9823409,-0.2803068,4.5671144,0.16735047,4.3605824,1.9436103,4.8275084,7.5239773,6.912935,6.214206,0.031502064,-0.39074907,-2.0229297,0.67252207,1.3224515,3.8607543,-0.87366104,-3.3380349,-1.8058367,5
-561.0959,65.84592,-17.507402,16.503756,-12.136516,-0.5413611,-17.30213,-4.6690845,-16.226837,-1.6610374,-2.788089,-12.838247,1.2237872,-8.835643,-0.41910124,-8.141479,-3.982838,-3.0480855,-5.865484,-5.009725,-6.5984488,-4.6088886,-6.858746,-1.4700006,-3.3408482,-0.27670428,-0.4393361,-0.27321166,-0.7854913,-0.8890121,1.1018329,-0.7563381,2.5089345,1.4144728,1.4946518,0.28956836,2.3384078,3.5767405,2.015874,2.6300526,5
-551.60284,70.45051,-33.136395,10.245207,-19.402498,-2.8927722,-24.552847,-6.062953,-20.297562,-2.1112118,-7.852646,-14.314988,-0.82589847,-14.730203,2.1199884,-8.464999,-2.942581,0.01290383,-0.1879756,-2.1810956,-1.6784712,0.29112983,-2.444791,2.5716925,-2.3481789,1.9878113,-1.7663627,2.3326411,1.5982552,1.8313025,3.2345843,-0.3066382,2.931317,2.1338947,4.026383,0.013496677,2.5681815,-0.5318568,-1.6704779,-1.2655679,8
-606.22284,87.007225,-30.330679,19.305326,-11.252124,7.1529,-22.200853,-6.0654984,-16.956055,-0.50042516,-7.0536914,-12.309199,0.16744728,-10.754745,2.050354,-12.550314,-2.5018008,-5.21161,-6.6907682,-5.9065456,-6.1710486,-5.071549,-5.743734,1.2298021,-5.9119225,0.6815499,-2.0948224,0.6827618,-0.88567024,1.0822079,4.081666,1.3819805,5.809839,4.109112,7.401347,3.9115036,6.8883405,2.2688506,0.7498574,4.448717,3
-550.05566,62.713123,-33.8762,14.951995,-15.105879,1.1388925,-25.685074,-10.388293,-19.116657,2.1712294,-6.3504677,-12.25868,1.9656805,-8.369822,2.5319402,-13.095118,-5.0496883,-4.6176186,-4.972317,-7.510759,-4.4810944,-4.1524506,-8.03529,-1.246832,-5.9943275,3.2030983,1.6055162,6.341116,4.5502844,5.0637593,7.70282,4.5788536,9.248174,7.684431,10.231727,6.719335,6.461327,2.070074,0.4610308,0.45685583,6
-504.3729,76.559,-29.916626,18.701233,-21.22535,0.8925338,-22.102222,-6.9552593,-25.196552,-3.420267,-5.4413958,-18.216824,-0.19319816,-11.800772,-1.4626211,-12.83946,-3.3820214,-5.798441,-7.2325435,-5.7277484,-6.23849,-4.13032,-10.296375,-1.9171231,-6.3350267,-1.904768,-1.2605401,2.2623692,5.867209,6.3939605,5.969346,1.2819529,0.3113551,-3.6554568,2.03435,4.157511,7.211729,6.8245397,4.356238,2.5391498,5
-532.45306,65.71373,-34.542267,10.192767,-19.680395,3.5397973,-26.121134,-10.421096,-23.726501,2.0043223,-8.264557,-17.139761,3.2735128,-9.019966,6.8927603,-7.5173664,-2.1357987,-3.3142357,-3.8824313,-2.993212,-2.151389,-1.8824779,-5.1957345,1.6677098,-3.2390437,2.1684546,-1.6084837,0.94085836,0.87514925,5.5508156,7.1420617,2.2029088,5.2841425,1.6858814,1.7443213,-0.7678006,3.0834749,0.55774087,1.4073666,1.9450063,8
-550.2448,63.91614,-32.39068,19.788446,-13.969533,1.1089343,-23.74474,-5.563128,-19.678654,-2.1054294,-6.848377,-11.783774,1.724387,-10.192865,2.8805716,-12.11096,-4.4423213,-5.0953426,-5.965929,-6.114541,-5.0359693,-3.8223054,-8.147555,-2.1372406,-4.095062,3.4246094,0.50341165,5.6088333,3.2893732,3.4346278,6.703918,6.665292,12.171522,9.712932,11.646482,4.0302916,3.1193964,-0.3857406,-1.0337689,1.3505987,6
-652.7602,66.63347,-17.71304,18.118736,-8.585606,5.552997,-18.829594,-2.864969,-15.565058,-0.5787708,-3.665697,-9.241195,-0.6857179,-5.8033757,3.1780849,-10.875044,0.10034768,-6.120049,-3.8589845,-5.0702677,-6.8315625,-2.0601437,-7.5521674,-1.8203332,-6.3103614,-1.3903698,-2.1336584,1.6988658,1.7136809,2.7121994,2.4796805,-0.77709466,3.0367799,1.2648063,6.128037,2.3439598,2.6362622,2.3425367,1.9203849,5.038284,1
-648.7558,81.69205,-22.498266,28.257584,-18.74901,10.56108,-22.866238,1.7878749,-13.459738,1.7139585,-6.128702,-11.090332,3.7747009,-9.864407,5.8874164,-12.073211,-1.403003,-5.8669167,-5.545283,-5.3788085,-4.0190225,-1.966721,-6.70539,-0.731202,-8.74663,0.16628905,-4.51113,1.8739537,2.3738644,2.806211,1.9488752,-3.8887959,0.1525723,-3.2909467,4.519293,1.8017704,6.208032,3.217156,0.608408,4.2128186,2
-585.5768,65.67048,-30.905643,19.092323,-11.155251,-1.1759657,-23.1399,-7.5164437,-18.418446,-2.4179873,-6.7022834,-10.461682,2.1793427,-9.494502,4.006656,-9.178805,-5.1038675,-4.8967943,-4.5468693,-5.444834,-6.048491,-3.3840203,-7.4506946,-2.0939689,-5.4694967,0.97549576,-0.4743886,4.2910643,7.776539,6.809299,6.431252,4.364027,8.605635,8.781994,12.117296,7.235592,4.592171,-1.0895882,-2.3733659,0.8333149,4
-602.83026,75.20612,-27.139383,14.686617,-18.706318,9.939643,-22.394201,-10.564716,-20.57809,3.7985773,-5.6494246,-13.448004,2.2486331,-8.597543,0.5532753,-12.276461,-0.3782013,-5.226912,-4.9777665,-7.0181284,-5.0249176,-3.1318521,-7.6836,-2.489214,-7.560424,-2.2544434,-4.5492907,3.652875,1.6003196,4.8608346,4.611476,0.16011305,4.5693517,3.9171708,12.514806,10.23278,12.813987,6.75408,0.7151975,0.07286623,4
-633.40735,78.3433,-25.090733,20.153082,-9.420069,3.1976163,-19.339441,-6.0354233,-17.808428,1.7177248,-5.488874,-9.154049,1.6822705,-7.09683,3.1895118,-9.513381,-0.2654428,-5.977462,-3.0007987,-5.7483377,-5.8328376,-2.8478594,-6.6458316,-0.8227809,-7.057634,0.44633257,-2.2233913,1.6004094,1.0446305,2.1376445,1.7587513,-1.4848404,1.5613147,-0.8617143,5.860067,2.2253296,7.0468893,6.590859,4.423324,7.3699083,4
-587.9473,74.929726,-27.996344,26.160372,-14.86307,6.709861,-26.266579,-4.7673774,-23.639393,-3.307808,-7.1204166,-14.9085865,2.2001522,-13.277751,3.2627652,-12.689588,-5.1391807,-3.388625,-5.0416327,-6.813265,-6.676764,-4.576781,-8.012618,-2.8156502,-6.7687354,0.16665122,-6.0659056,-2.211461,-2.6246562,1.0934082,7.558863,7.713094,14.946901,12.775279,14.741389,8.668898,6.810327,3.7782,1.858796,2.1308105,4
-645.7328,92.28319,-30.041958,29.773243,-22.702944,15.9039,-22.64822,-3.9832304,-19.661314,1.8913932,-3.8884902,-14.446984,1.7678599,-8.2715645,3.5176854,-14.11942,1.3754219,-6.611621,-4.9321523,-4.5819135,-6.1738095,-2.403852,-7.174393,-0.4194299,-6.960943,-0.95226145,-5.3129168,0.28786245,-0.7418836,1.6511221,3.4022856,-0.7422416,4.718893,3.6917312,7.377085,4.4794292,6.4785767,0.8873054,-0.7354309,0.9715143,2
-612.21045,70.64279,-27.770027,14.757425,-15.08897,7.580799,-22.17101,-11.036313,-19.209518,3.0322409,-3.6031547,-12.852254,1.0313457,-7.289142,-0.71535563,-12.280964,-0.8856174,-6.452913,-4.7960916,-5.1836357,-4.0595093,-3.084615,-7.981542,-2.0440698,-8.3145895,-0.20056777,-1.1738253,4.0879292,4.8586373,4.518384,3.0306184,-1.6698172,1.7453359,4.2966104,12.0767145,9.594873,12.160312,6.077639,2.316432,1.5584979,4
-566.81396,63.23735,-36.35247,22.456287,-15.604382,1.515382,-25.637318,-7.8674483,-18.84596,-0.546075,-7.7870536,-9.859648,2.302838,-10.246618,3.372311,-13.360006,-3.911962,-4.642705,-5.624186,-7.270357,-5.3986974,-5.4289165,-8.684747,-2.2221613,-5.741927,4.8715606,1.6967705,5.9852266,3.82788,3.6472974,5.0054903,4.113331,10.833341,9.686589,10.873841,3.9155967,4.388354,0.54027086,0.5348281,1.0130105,6
-565.21375,71.3919,-30.266283,13.260512,-13.745169,-2.0649436,-19.859865,-5.1886168,-16.458895,-1.7824246,-5.5304713,-12.908353,2.0658681,-11.89862,2.67563,-6.7240677,-7.5978723,-2.168819,-5.526599,-5.665978,-5.0918984,-4.109962,-5.5552387,-3.6178207,-5.8529196,-1.8919754,-3.6405873,0.25791264,-0.79602873,0.35437042,1.7730666,-2.3254068,0.691601,-1.2289999,1.397922,0.47154072,2.7115428,4.514631,4.865398,7.6476593,7
-628.99194,76.56895,-37.621365,16.353119,-11.134323,3.4758158,-23.146528,-6.7461715,-16.909424,0.6708827,-7.1871095,-11.230955,0.8322979,-7.9459314,4.0251675,-12.387709,-3.7409394,-5.9023967,-3.3723917,-6.10772,-5.3817153,-1.3702157,-3.418474,6.689606,-0.6986334,4.2989926,-1.5405512,-2.0279286,-0.23635185,2.506748,6.139841,1.7011378,1.7531428,-0.57968986,3.4907548,3.9921458,6.717701,2.7511404,2.2372184,3.8826811,3
-454.47873,42.037395,-45.007874,14.615595,-21.457008,-4.810222,-33.120426,-11.185808,-20.737036,-2.9981184,-13.122132,-14.634153,0.8773531,-15.480231,4.4352417,-13.716718,-8.736788,-5.417294,-7.565775,-1.1300775,7.5094223,13.761341,13.784141,15.253491,3.8080454,3.7785113,-2.6402578,3.0481467,4.165117,2.3723629,0.15851887,-4.807642,-1.9374431,-0.56692904,2.5284564,-2.4390152,-1.4702842,-5.1732044,-1.7822876,0.7968762,6
-491.12927,68.8869,-39.81028,13.498104,-20.35359,-0.19569527,-24.508797,-7.3118887,-20.216236,2.47864,-7.696106,-14.365013,0.95165426,-13.229153,3.4361517,-10.244202,-0.7075968,0.45327717,0.7743392,-0.71860564,-1.2559197,0.9597943,-1.5613558,2.7776043,-6.4497705,0.70019335,-1.9048218,1.9217747,2.1106577,3.212946,5.8062963,2.238091,4.675389,0.30162957,1.5555096,-0.7083177,3.4592113,1.2948091,1.0118178,1.21208,8
-580.8772,96.6052,-11.60834,32.391846,-12.385697,10.70812,-12.212892,-3.8475635,-7.4326186,-0.70048815,-1.803538,-10.494906,6.4235644,-4.410069,3.57173,1.3001308,-2.6150608,-0.955557,0.79662734,-0.69678736,-2.754566,-2.918559,-2.954865,-1.9237154,-3.0384448,1.1403016,-1.8129736,1.5213225,0.6098843,1.6180615,2.4170477,1.0419165,3.2105596,-0.13090903,0.9822836,-1.2204584,-0.25413966,0.7593633,2.420158,2.81441,8
-612.83655,109.20421,-13.910297,51.889206,-22.258963,19.394854,-13.397027,-4.974061,-10.171878,3.5926096,-0.89474344,-12.384159,8.118609,-11.00733,-0.9850797,0.90118194,-5.6833444,-8.802993,4.2385783,-1.4074728,-4.5448093,-2.766165,-2.9450772,-1.8813064,-3.699171,4.12454,-4.200397,4.016771,-0.5641269,-1.2053591,1.3192878,-1.1724849,3.7340398,-0.5228492,0.7477635,-2.7504082,-0.9838821,-2.4061172,0.5969013,1.0052899,8
-380.35107,24.815416,-42.67934,41.679604,-59.674923,17.871582,-35.853275,-9.642365,-14.454475,-7.4267654,-1.698179,-13.331044,1.5067575,-12.802455,4.325649,-5.8579226,4.0044622,8.292413,14.763058,3.0336154,5.457079,4.849176,0.2743167,12.996822,9.131517,14.377123,-0.90406257,8.0640135,6.246229,4.9466,4.50997,-2.4269974,3.8026485,3.1575856,9.676089,4.96665,5.5027146,1.1378254,1.0802989,3.2146451,7
-699.64355,99.99736,-4.6303205,36.194862,-4.2502637,15.247979,-7.024176,-2.1316028,-12.991099,-0.92972,2.399267,-7.1178703,8.342784,-4.36359,-0.70783556,1.2920566,0.67537737,-5.671195,4.4366617,2.4981694,-5.541324,0.0166643,-4.6465383,-2.1462035,-2.0877206,1.117654,-1.1980331,2.0496593,0.88180315,0.7069268,3.0365756,-3.4701343,0.50947213,0.49712682,1.2412357,0.6366176,-0.9274831,-1.3305988,-1.385001,0.028678736,1
-444.85275,79.537025,-32.326454,34.24538,-26.095467,18.519245,-26.764507,-8.500126,-18.897678,-4.1185465,-0.94054294,-17.479673,2.1591356,-10.859641,-3.269689,-6.664149,-2.268605,-9.777706,-0.8205576,-6.0828643,-7.0689635,2.1757188,-2.6622505,4.500029,4.6489816,8.819202,1.9043236,7.879562,2.9596198,6.164457,10.471787,3.56642,9.051054,4.6148834,5.6616106,3.7452166,2.7333043,0.68687344,2.533845,1.7367871,3
-560.1735,94.70319,-10.1982355,36.6464,-24.265726,21.914837,-22.224213,-4.1585526,-11.195456,0.7808061,-0.9005403,-10.729051,6.817407,-11.303444,4.218104,-2.852448,-0.21252969,-4.741555,-0.014719567,3.2029834,-2.419141,-1.5334969,-3.182028,-0.58621407,-4.7788897,2.253262,-2.4846718,0.92622006,-0.6325565,1.0707724,4.0834537,1.7140597,6.7822556,3.4991384,4.2230253,1.8527797,2.30277,-0.42712522,0.65890527,2.529161,7
-414.70605,71.16222,-31.1133,53.270084,-26.044342,15.074284,-22.249477,2.6636837,-18.482204,-2.6673222,3.90942,-14.169403,4.0062127,-7.832281,-2.5928326,-4.0364447,3.7919612,-6.563277,4.451214,-1.0023061,0.1182393,1.0547655,-0.5593597,8.859417,-0.107415065,6.0372257,-1.1973865,4.7144175,1.8498815,6.0155697,6.901936,0.2708006,5.02447,6.668982,10.980082,3.4133804,5.749017,2.1874318,3.7980664,4.668772,7
-713.7269,103.70635,1.7417293,46.949863,-3.5227094,25.294197,-11.738289,4.877715,-9.550274,1.2602037,5.73304,-6.2949347,5.2751164,-7.1805935,4.412219,-1.9508874,1.9673682,-3.6013596,3.3971477,0.83804196,-2.7524693,3.1049113,-6.2007837,-0.46309683,-2.1861186,1.5325584,-0.8818721,1.268896,-1.533803,-1.0730445,0.30281866,-3.5680416,3.1260252,-0.2916615,1.1920825,-0.5765187,-1.881631,-1.9598601,0.2595904,0.96117246,2
-631.6233,101.874954,-4.4571524,45.7654,-4.414231,24.768383,-11.994368,5.448847,-10.303664,0.23495683,-1.5728157,-9.862527,7.0470123,-8.507237,7.154442,0.11520151,-0.20185463,-3.9446673,4.865392,-1.8262984,-3.6802123,4.2735887,-8.477248,-0.8383822,-1.5162818,1.9014039,-0.5788746,2.1877806,-0.99404716,-2.1433895,-0.47299686,-4.27678,2.2718065,-1.4257663,0.84246135,-1.269648,-3.1012106,-4.168398,-4.9574146,-2.322369,2
-625.081,78.98651,-2.4931917,21.361187,-2.498464,11.04426,-14.856511,-2.5128043,-3.2276456,-11.535132,-5.5841703,-3.7192233,-1.0769459,-6.118675,0.96397394,-4.5018244,-0.9926854,-0.965186,-1.4597065,1.8802896,0.2766512,-3.2267694,-2.9985344,0.96581334,-3.1457884,0.5815464,0.64968395,2.138807,0.93189543,0.92492443,2.7623892,-1.4845029,-1.2663382,-0.5629335,2.2378063,0.43387464,0.91350126,-0.47411427,-0.13121866,3.484377,4
-553.66504,84.72199,-5.6152034,38.17527,-17.23605,18.068705,-14.384059,1.3455442,-15.213409,-4.0390177,1.1740996,-13.970682,0.50808126,-6.697701,1.1533438,-7.9423985,-3.8139632,-3.7725782,1.3130401,-4.0018315,-4.860273,-1.303305,-5.229279,-3.8756883,-6.3681483,-0.33721554,-5.748336,3.8624048,1.9685498,2.8810427,5.058798,-0.7789101,3.306914,0.29593948,4.8003173,3.8797102,3.5146434,0.20568718,0.51955134,2.5652997,3
-358.76425,61.122513,-46.562008,27.548227,-25.879929,-0.5949592,-19.286242,3.675133,-19.959099,-3.9398222,2.678767,-15.366508,4.946911,-6.5721436,-5.452259,-6.1100307,-1.5959424,-7.565648,4.565275,0.7955104,1.2988657,6.1037526,-0.14101855,7.714433,3.7321734,6.84672,1.2332183,7.0595655,4.7277718,3.466672,4.452157,-1.4106528,4.349587,2.9365127,3.9435124,1.6820134,1.5451207,-0.21385328,1.2870517,0.21941046,5
-267.40854,65.79522,-76.80007,29.00338,-45.3705,-4.9100466,-25.478722,4.7698607,-23.531324,-5.590089,5.150556,-18.87334,2.798105,-9.833058,-8.299957,-6.5655704,1.5643742,-9.664156,10.942702,10.570025,9.069578,18.427954,9.562618,5.5432296,-0.20865315,10.034798,-0.5607416,8.0913315,1.835936,-0.36329627,6.914999,-0.24296142,4.109407,-0.59332544,1.0001817,1.7871151,4.6692486,-0.51950747,2.765268,7.1244516,5
-582.6793,82.98775,-16.227203,25.366083,-24.554525,13.549562,-19.304977,-7.3936286,-11.406258,-4.0205903,-0.23592295,-11.794948,2.4210398,-11.386794,-2.9864566,-3.228917,-4.316689,-3.573983,0.94679993,-0.35224444,-2.205867,-4.199302,-4.3345466,-1.7633995,-6.1432214,0.6927959,-3.0814912,1.7111076,2.0755224,1.7623054,2.0659418,-2.6528397,0.9795205,0.29757902,2.682498,1.6326972,0.8356638,-0.38135484,1.1322697,2.308847,7
-625.92255,81.21733,-14.472648,32.251904,-5.216761,16.101881,-18.19281,-3.259838,-6.0572534,0.20055541,1.0141072,-6.693743,4.2778616,-2.6109061,3.2016304,1.0991882,3.0693877,-5.751571,0.34040928,0.75440496,-1.7059832,-3.7664587,-3.0472202,0.34341198,-4.5668826,4.29021,-0.029745366,3.2078426,0.08569139,1.2194896,4.94709,0.7687119,6.4883757,7.4317427,6.959668,3.3097022,2.4407885,-1.743588,0.28216073,4.1280103,6
-442.87408,71.35186,-58.588005,20.082928,-21.076397,5.855667,-33.30899,-13.271791,-20.405365,-10.036966,5.42275,-23.818092,5.04692,6.3857307,-3.1783457,1.7503316,3.0578046,-4.744935,4.024497,5.4533544,2.4175835,3.4692361,9.234021,14.497011,7.5946503,11.932602,1.4182521,4.0895452,2.6891665,0.07798333,5.578175,0.73406667,1.2173738,0.037687976,6.975487,2.0667667,-1.280921,-0.27700803,-1.6846452,1.0759784,6
-590.07544,67.27008,-26.016619,39.53486,-22.457617,26.748539,-21.962187,-7.281185,-9.472095,-1.5111628,-3.511073,-12.5282,3.808899,-7.7957478,1.3911681,-4.148842,-2.6805837,-9.23532,2.1798317,-3.5374014,-5.870344,-4.2135572,-4.973343,1.7995871,-4.023996,8.57053,3.4480708,4.043457,2.251291,4.799489,5.986027,4.1938753,9.304652,6.05977,7.0887723,2.4758434,3.7825425,0.4456717,3.6524227,6.604492,6
-526.7054,68.24482,-5.5726347,31.752243,-9.748475,5.591236,-8.969644,1.5674905,-14.703042,-2.8098257,1.9021648,-11.327596,1.541274,-4.361001,0.72095627,-3.8824928,-2.0651524,-2.209489,1.2581459,-2.1137216,-4.162119,1.3960859,-3.1841373,-5.0685306,-3.9272997,0.0071216435,-4.2461386,1.2061319,-0.8720416,-1.5451317,1.0503533,-1.6415945,1.9052476,1.9566439,5.327379,4.604059,4.403194,1.8376167,2.191797,3.012066,5
-482.65985,57.268738,-46.018997,40.332386,-37.24794,13.928815,-28.040411,-2.162511,-16.906927,-8.646826,-2.1326816,-14.402607,2.6472285,-12.213255,-1.3725431,-4.7858744,1.5556856,-5.267943,2.8818376,-3.5412874,0.958925,4.0789137,-1.312664,8.407219,-1.4539609,7.986919,1.3343921,4.3782864,3.073987,1.384694,4.409714,1.0300479,2.6324763,1.8494172,7.1636577,2.2291508,3.8142202,-0.01794821,0.9653196,2.4237275,7
-716.42883,87.746635,4.74745,47.24296,-1.7605162,23.752832,-4.533745,3.239941,-11.932438,3.6259763,3.2484567,-6.0706067,7.0465927,-5.1140814,5.3295484,-0.5142228,0.76926297,-1.4954218,5.734862,-0.6601065,-2.2054896,2.2266881,-5.1204047,-0.92509156,-0.87260324,2.8325174,-2.216769,2.955139,-0.032720316,-0.16054387,-0.09270522,-1.6453451,2.6572905,-1.8126096,3.0577548,0.3446965,0.7171938,-0.14079021,0.5368768,1.9113569,2
-728.6845,94.85188,6.5503626,42.714386,-4.8137426,27.43333,-12.3015175,4.063797,-5.8735185,0.17078575,4.2712564,-6.2056594,3.7691386,-6.4565563,5.484852,1.1446495,2.3910897,-4.2696114,4.615163,0.39221767,-3.0066507,2.7771237,-6.6888013,-0.74789387,-2.2293646,1.1759045,-1.157594,2.9089763,0.52558917,-0.018600699,1.0657003,-3.7019508,0.8096095,-1.637714,2.0555477,-0.3526467,0.18919443,-0.054292064,-1.348191,1.0380298,2
